,指标1,指标2,相关性得分,最优TS位移位数,最优TS,最优皮尔逊位移位数,最优位移皮尔逊相关系数,指标1 显著频率top3,指标2 显著频率top3,未位移皮尔逊相关系数,TS,kl,相关类型(1:正相关_person为基准 ;0:负相关_TS为基准)
7304,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:煤油:当月值,53.921771869680526,-12,0.5892177186968053,-12,0.5892177186968053,"[20.5, 11.714285714285714, 7.454545454545454]","[13.666666666666664, 2.5625, 2.411764705882353]",0.3166854489896832,0.3166854489896832,0.04653633315160554,1
7305,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:成品油(海关口径):当月值,72.70202897187164,-3,0.7770202897187161,-3,0.7770202897187164,"[20.5, 11.714285714285714, 7.454545454545454]","[3.0370370370370368, 13.666666666666664, 3.9047619047619047]",0.7221084661086381,0.722108466108638,0.021464679542325532,1
7306,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:汽油:当月值.1,80.24439095507822,-1,0.8024439095507819,-1,0.8024439095507822,"[20.5, 11.714285714285714, 7.454545454545454]","[20.5, 3.0370370370370368, 2.2777777777777777]",0.7633868232424021,0.7633868232424021,0.038738361643708266,1
7307,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:柴油:当月值,80.85541916800122,3,0.8585541916800123,3,0.8585541916800122,"[20.5, 11.714285714285714, 7.454545454545454]","[16.400000000000002, 2.484848484848485, 3.0370370370370368]",0.7769648501164412,0.7769648501164412,0.11114892772556434,1
7308,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:燃料油:当月值.1,35.33321491671793,-10,0.40333214916717947,-10,0.4033321491671793,"[20.5, 11.714285714285714, 7.454545454545454]","[3.727272727272727, 20.5, 3.0370370370370368]",0.003332423197783382,0.00333242319778332,0.11489154935438314,1
7309,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:多晶硅(28046190):当月值,40.1293340607364,-12,0.501293340607364,12,-0.17607933000799486,"[20.5, 11.714285714285714, 7.454545454545454]","[27.33333333333333, 9.11111111111111, 13.666666666666664]",-0.4145364745861914,0.4145364745861914,0.745358150852243,0
7310,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:液化天然气(LNG):当月值,52.37318186878711,9,0.5737318186878712,9,0.573731818687871,"[20.5, 11.714285714285714, 7.454545454545454]","[4.823529411764706, 10.25, 3.9047619047619047]",0.2998321592925191,0.2998321592925191,inf,1
7311,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:煤焦油(煤膏):当月值,42.8562513511852,12,0.528562513511852,-12,-0.17045324320839933,"[20.5, 11.714285714285714, 7.454545454545454]","[2.342857142857143, 2.102564102564102, 5.125]",-0.43811723011167814,0.4381172301116782,inf,0
7312,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:其他烟煤:当月值,8.040695458740787,-9,0.13040695458740795,-9,0.13040695458740786,"[20.5, 11.714285714285714, 7.454545454545454]","[41.0, 4.1000000000000005, 4.555555555555555]",0.01466163426664536,0.01466163426664536,0.5911272317474773,1
7313,价格:白酒:五粮液(52度):500ml:一号店:月,出口平均单价:煤:当月值,69.985526721977,-6,0.7498552672197699,-6,0.7498552672197699,"[20.5, 11.714285714285714, 7.454545454545454]","[2.484848484848485, 2.8275862068965516, 4.823529411764706]",0.6481173812520542,0.6481173812520545,0.02663497443482928,1
7314,价格:白酒:五粮液(52度):500ml:一号店:月,出口平均单价:焦炭及半焦炭:当月值,79.48448427790241,-7,0.844844842779024,-7,0.844844842779024,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 2.2162162162162162, 4.823529411764706]",0.7107569346539766,0.7107569346539768,0.022560108408552295,1
7315,价格:白酒:五粮液(52度):500ml:一号店:月,出口平均单价:成品油(海关口径):当月值,50.290706857020524,12,0.6029070685702053,-12,0.21026353450067062,"[20.5, 11.714285714285714, 7.454545454545454]","[16.400000000000002, 10.25, 6.833333333333332]",-0.2168073386683227,0.2168073386683227,0.07993512363500822,0
7316,价格:白酒:五粮液(52度):500ml:一号店:月,出口平均单价:汽油:当月值.1,51.63367439179787,12,0.6163367439179787,-12,0.07544486538259124,"[20.5, 11.714285714285714, 7.454545454545454]","[16.400000000000002, 10.25, 6.833333333333332]",-0.2951371037286075,0.2951371037286074,0.09441960334447375,0
7317,价格:白酒:五粮液(52度):500ml:一号店:月,出口平均单价:柴油:当月值,54.90957152817475,12,0.6490957152817476,-12,0.09219031472110573,"[20.5, 11.714285714285714, 7.454545454545454]","[16.400000000000002, 10.25, 7.454545454545454]",-0.30993803730161096,0.309938037301611,0.1009760415895349,0
7318,价格:白酒:五粮液(52度):500ml:一号店:月,出口平均单价:煤油:当月值,53.504027117758355,12,0.6350402711775835,-12,0.18028929860745146,"[20.5, 11.714285714285714, 7.454545454545454]","[16.400000000000002, 10.25, 6.833333333333332]",-0.2632161320327678,0.26321613203276795,0.08519345065387063,0
7319,价格:白酒:五粮液(52度):500ml:一号店:月,出口平均单价:燃料油:当月值.1,33.044641682840776,12,0.558678966202279,-12,0.38044641682840774,"[20.5, 11.714285714285714, 7.454545454545454]","[16.400000000000002, 10.25, 6.833333333333332]",-0.08664662983649964,0.08664662983649964,0.08812985843665361,1
7320,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:煤:累计值,15.891803050939583,10,0.20891803050939575,10,0.20891803050939584,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 41.0, 5.857142857142857]",-0.0448775989140126,0.04487759891401262,0.27666884123435576,1
7321,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:褐煤:累计值,26.131151890186516,12,0.36131151890186514,-10,0.1135995622858498,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 5.857142857142857, 6.833333333333332]",-0.2044861856169437,0.20448618561694387,inf,0
7322,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:煤及褐煤:累计值,15.78367718354757,10,0.20783677183547575,10,0.20783677183547572,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 41.0, 5.857142857142857]",-0.04517128285609041,0.0451712828560904,0.27657373816589953,1
7323,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:焦炭及半焦炭:累计值,32.813567481550265,10,0.3781356748155026,10,0.37813567481550264,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 5.857142857142857, 2.411764705882353]",0.0486527149162846,0.0486527149162846,0.32600734389237535,1
7324,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:动力煤:累计值,15.322934524962715,10,0.20322934524962713,10,0.20322934524962716,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 41.0, 5.857142857142857]",-0.03642051789819945,0.03642051789819942,0.41379344953630215,1
7325,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:无烟煤:累计值,19.469653798180644,-12,0.29469653798180645,10,0.04974733165642114,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 5.857142857142857, 3.0370370370370368]",-0.20065545572687812,0.20065545572687815,0.2992205157561134,0
7326,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:炼焦煤:累计值,42.45122944677891,10,0.474512294467789,10,0.4745122944677891,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 16.400000000000002, 27.33333333333333]",0.2885482172531184,0.28854821725311847,0.27214702045716777,1
7327,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:原油:累计值.1,53.696910192531824,10,0.5869691019253186,10,0.5869691019253183,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 27.33333333333333, 5.857142857142857]",0.11479059181906935,0.11479059181906935,0.3814908253941198,1
7328,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:成品油(海关口径):累计值,56.317809063643736,10,0.6131780906364374,10,0.6131780906364374,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 5.857142857142857, 2.411764705882353]",0.4738209229150232,0.4738209229150232,0.2262925164502671,1
7329,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:汽油:累计值.1,67.52707033186223,10,0.7252707033186223,10,0.7252707033186223,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 5.857142857142857, 2.411764705882353]",0.5984041205687569,0.5984041205687569,0.24408907054046308,1
7330,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:煤油:累计值,37.438633990143884,10,0.4243863399014388,10,0.4243863399014388,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 5.857142857142857, 2.411764705882353]",0.3064331239808111,0.3064331239808111,0.2295576587852726,1
7331,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:柴油:累计值,74.65103687153838,10,0.796510368715384,10,0.7965103687153838,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 5.857142857142857, 27.33333333333333]",0.672361734031287,0.672361734031287,0.36332783749380615,1
7332,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:燃料油:累计值.1,22.608577230969942,10,0.2760857723096995,10,0.27608577230969944,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 5.857142857142857, 3.0370370370370368]",0.07679363536865083,0.07679363536865083,0.25080015806082684,1
7333,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:石脑油:累计值.1,33.767112579666836,12,0.43767112579666834,-9,-0.0928256455177805,"[20.5, 11.714285714285714, 7.454545454545454]","[16.400000000000002, 5.857142857142857, 4.1000000000000005]",-0.3449323594760586,0.3449323594760584,inf,0
7334,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:多晶硅(28046190):累计值,43.725999388754516,-12,0.5372599938875452,12,0.07089886803630892,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 27.33333333333333, 5.857142857142857]",-0.3461304516673309,0.3461304516673309,0.5958903286728915,0
7335,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:其他烟煤:累计值,15.349343539530512,10,0.20349343539530512,10,0.20349343539530512,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 41.0, 5.857142857142857]",-0.036167239093174215,0.036167239093174215,inf,1
7336,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:煤及褐煤:累计同比,11.327495403872373,6,0.16327495403872386,6,0.16327495403872372,"[20.5, 11.714285714285714, 7.454545454545454]","[41.0, 20.5, 9.11111111111111]",-0.03719327238851706,0.037193272388516996,0.5129100305444292,1
7337,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:焦炭及半焦炭:累计同比,33.48198253039171,12,0.4348198253039171,-12,0.023351961129617866,"[20.5, 11.714285714285714, 7.454545454545454]","[10.25, 2.2777777777777777, 5.125]",-0.34060974223608803,0.340609742236088,1.223812641143707,0
7338,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:原油:累计同比.1,35.50914585207736,-5,0.4550914585207736,12,-0.055131533222510166,"[20.5, 11.714285714285714, 7.454545454545454]","[82.0, 27.33333333333333, 7.454545454545454]",-0.3385021338132116,0.33850213381321165,1.2888242688195626,0
7339,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:成品油(海关口径):累计同比,29.476523428224205,12,0.34476523428224204,12,0.34476523428224204,"[20.5, 11.714285714285714, 7.454545454545454]","[41.0, 4.555555555555555, 9.11111111111111]",0.05065493924647811,0.050654939246478,0.3652149585212354,1
7340,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:汽油:累计同比.1,17.189606766145943,12,0.22189606766145945,12,0.22189606766145942,"[20.5, 11.714285714285714, 7.454545454545454]","[27.33333333333333, 4.555555555555555, 7.454545454545454]",-0.11024910074222503,0.11024910074222505,0.4250951753533438,1
7341,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:煤油:累计同比,44.52730256281953,-12,0.49527302562819553,-12,0.4952730256281953,"[20.5, 11.714285714285714, 7.454545454545454]","[9.11111111111111, 13.666666666666664, 4.315789473684211]",0.11758201848186774,0.11758201848186778,0.34058257704119305,1
7342,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:柴油:累计同比,23.877922450213163,-12,0.3387792245021316,12,-0.09560679528982652,"[20.5, 11.714285714285714, 7.454545454545454]","[41.0, 16.400000000000002, 9.11111111111111]",-0.23583455073081064,0.23583455073081064,0.5077598264556793,0
7343,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:燃料油:累计同比.1,49.68083830506679,10,0.5468083830506678,10,0.5468083830506679,"[20.5, 11.714285714285714, 7.454545454545454]","[27.33333333333333, 82.0, 2.7333333333333334]",0.26591060289874296,0.26591060289874296,0.3301873399826558,1
7344,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:石脑油:累计同比.1,31.17882281814098,10,0.3617882281814097,10,0.36178822818140977,"[20.5, 11.714285714285714, 7.454545454545454]","[27.33333333333333, 8.200000000000001, 4.823529411764706]",0.02670825799389866,0.02670825799389861,6.407818684620112,1
7345,价格:白酒:五粮液(52度):500ml:一号店:月,出口数量:其他烟煤:累计同比,8.69052699211531,12,0.13690526992115315,12,0.1369052699211531,"[20.5, 11.714285714285714, 7.454545454545454]","[82.0, 9.11111111111111, 5.125]",-0.007893895770667752,0.00789389577066776,2.698936824530567,1
7346,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:煤:累计值,20.955065197202327,10,0.2595506519720232,10,0.25955065197202326,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 41.0, 5.857142857142857]",0.1799360584913461,0.17993605849134614,0.234847776496396,1
7347,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:褐煤:累计值,9.259053149342677,12,0.33321339211142076,-12,0.14259053149342676,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 5.857142857142857, 3.0370370370370368]",-0.17877798558126273,0.17877798558126265,inf,1
7348,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:煤及褐煤:累计值,20.937209609802082,10,0.25937209609802075,10,0.2593720960980208,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 41.0, 16.400000000000002]",0.1796429829291394,0.17964298292913944,0.2347635550019084,1
7349,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:焦炭及半焦炭:累计值,54.325439212414835,10,0.5932543921241485,10,0.5932543921241483,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 41.0, 5.857142857142857]",0.38281532644342076,0.3828153264434207,0.2737258608613594,1
7350,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:动力煤:累计值,0.17333174262778162,4,0.1521629297611784,-7,0.05173331742627781,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 41.0, 16.400000000000002]",-0.06493879269197093,0.06493879269197093,0.40515286308673804,1
7351,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:无烟煤:累计值,15.085570032217216,-10,0.2008557003221722,-10,0.20085570032217215,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 5.857142857142857, 2.411764705882353]",0.08155099672565057,0.08155099672565057,0.23442147715971362,1
7352,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:炼焦煤:累计值,49.68979567216363,10,0.5468979567216362,10,0.5468979567216363,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 27.33333333333333, 5.857142857142857]",0.44713976978708175,0.44713976978708175,0.3164846968337991,1
7353,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:原油:累计值.1,25.555186798088517,10,0.30555186798088524,10,0.3055518679808852,"[20.5, 11.714285714285714, 7.454545454545454]","[27.33333333333333, 11.714285714285714, 5.857142857142857]",-0.08410876293746343,0.08410876293746344,0.37355020707205777,1
7354,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:成品油(海关口径):累计值,39.95534062384527,-3,0.4495534062384526,-3,0.4495534062384527,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 5.857142857142857, 2.411764705882353]",0.36777938354307166,0.3677793835430717,0.23062563446697842,1
7355,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:汽油:累计值.1,52.634095825109796,-3,0.5763409582510979,-3,0.576340958251098,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 5.857142857142857, 2.411764705882353]",0.4856050592360313,0.48560505923603137,0.23201175552945386,1
7356,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:煤油:累计值,16.91254498411042,-10,0.21912544984110424,-10,0.2191254498411042,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 5.857142857142857, 2.411764705882353]",0.12879456614684198,0.128794566146842,0.2559678210829367,1
7357,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:柴油:累计值,70.19677157288363,10,0.7519677157288363,10,0.7519677157288364,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 5.857142857142857, 2.411764705882353]",0.6808298366831251,0.6808298366831251,0.28870078305869845,1
7358,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:燃料油:累计值.1,10.0462683103472,5,0.24870018797011245,-10,0.150462683103472,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 5.857142857142857, 16.400000000000002]",-0.06819689903084016,0.0681968990308402,0.3241242775781271,1
7359,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:石脑油:累计值.1,38.32581105290979,12,0.4832581105290979,-10,-0.086660825112671,"[20.5, 11.714285714285714, 7.454545454545454]","[16.400000000000002, 5.857142857142857, 3.9047619047619047]",-0.35543671710744124,0.3554367171074412,inf,0
7360,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:多晶硅(28046190):累计值,46.05739152745179,-12,0.5605739152745179,10,-0.05882321863343519,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 27.33333333333333, 5.857142857142857]",-0.44331408678691986,0.44331408678691986,0.6257902103850478,0
7361,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:其他烟煤:累计值,0.18211799820213503,4,0.1520840488727113,-7,0.05182117998202135,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 41.0, 16.400000000000002]",-0.0648294983220772,0.0648294983220772,0.40521011943974045,1
7362,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:煤及褐煤:累计同比,52.19515444634944,6,0.5719515444634947,6,0.5719515444634944,"[20.5, 11.714285714285714, 7.454545454545454]","[82.0, 20.5, 8.200000000000001]",0.31126627188092143,0.31126627188092143,0.37750879362601764,1
7363,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:焦炭及半焦炭:累计同比,-0.6816174782755144,12,0.2410121216874675,-12,0.043183825217244856,"[20.5, 11.714285714285714, 7.454545454545454]","[41.0, 20.5, 9.11111111111111]",-0.22383982835453106,0.22383982835453103,0.7341176892703069,1
7364,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:原油:累计同比.1,27.35013175220263,-12,0.3735013175220263,12,0.05604005438020046,"[20.5, 11.714285714285714, 7.454545454545454]","[27.33333333333333, 82.0, 7.454545454545454]",-0.2553404236649043,0.2553404236649043,1.4220858729563501,0
7365,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:成品油(海关口径):累计同比,65.1806028456609,-4,0.7018060284566088,-4,0.701806028456609,"[20.5, 11.714285714285714, 7.454545454545454]","[82.0, 16.400000000000002, 10.25]",0.5892250789325416,0.5892250789325416,0.3746500748457411,1
7366,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:汽油:累计同比.1,53.12367466622293,10,0.5812367466622294,10,0.5812367466622294,"[20.5, 11.714285714285714, 7.454545454545454]","[10.25, 6.833333333333332, 4.555555555555555]",0.31484064439540854,0.3148406443954086,0.41685167928186956,1
7367,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:煤油:累计同比,75.9428601328108,-7,0.8094286013281078,-7,0.8094286013281079,"[20.5, 11.714285714285714, 7.454545454545454]","[82.0, 16.400000000000002, 10.25]",0.6237239787619319,0.6237239787619319,0.3254431551923747,1
7368,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:柴油:累计同比,13.860323283689855,-12,0.23860323283689855,-5,-0.054790265602940355,"[20.5, 11.714285714285714, 7.454545454545454]","[41.0, 16.400000000000002, 9.11111111111111]",-0.11200450793902497,0.11200450793902499,0.41651019594594235,0
7369,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:燃料油:累计同比.1,64.57556133868809,10,0.6957556133868813,10,0.695755613386881,"[20.5, 11.714285714285714, 7.454545454545454]","[82.0, 3.727272727272727, 9.11111111111111]",0.594870145579958,0.594870145579958,0.411875451168183,1
7370,价格:白酒:五粮液(52度):500ml:一号店:月,出口金额:其他烟煤:累计同比,8.745882560588074,12,0.13745882560588077,12,0.13745882560588074,"[20.5, 11.714285714285714, 7.454545454545454]","[82.0, 9.11111111111111, 5.125]",-0.0058659366526524455,0.005865936652652442,2.5836507569611724,1
7371,价格:白酒:五粮液(52度):500ml:一号店:月,进口数量:煤:当月值,21.378564652249036,10,0.30830631884966153,-12,0.26378564652249037,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 3.9047619047619047, 6.3076923076923075]",0.04933366901318402,0.04933366901318402,0.05678488028817809,1
7372,价格:白酒:五粮液(52度):500ml:一号店:月,进口数量:煤及褐煤:当月值,44.11501171435976,-12,0.49115011714359785,-12,0.49115011714359763,"[20.5, 11.714285714285714, 7.454545454545454]","[16.400000000000002, 4.1000000000000005, 11.714285714285714]",0.35270957838796774,0.35270957838796774,0.03653456299448555,1
7373,价格:白酒:五粮液(52度):500ml:一号店:月,进口数量:褐煤:当月值,72.44184306196475,3,0.7744184306196473,3,0.7744184306196474,"[20.5, 11.714285714285714, 7.454545454545454]","[16.400000000000002, 27.33333333333333, 4.1000000000000005]",0.7333789148041269,0.7333789148041269,0.028555716209201835,1
7374,价格:白酒:五粮液(52度):500ml:一号店:月,进口数量:动力煤:当月值,33.989759504594275,10,0.4398975950459428,-12,0.17220999091596564,"[20.5, 11.714285714285714, 7.454545454545454]","[3.9047619047619047, 5.466666666666667, 13.666666666666664]",-0.06904071596041103,0.06904071596041103,0.07800871785115066,0
7375,价格:白酒:五粮液(52度):500ml:一号店:月,进口数量:无烟煤:当月值,66.08322043384914,10,0.7608322043384914,-10,-0.6175262411668169,"[20.5, 11.714285714285714, 7.454545454545454]","[9.11111111111111, 13.666666666666664, 2.9285714285714284]",-0.7373924779915376,0.7373924779915377,0.3649923234292746,0
7376,价格:白酒:五粮液(52度):500ml:一号店:月,进口数量:炼焦煤:当月值,36.222465727504634,-10,0.4122246572750465,-10,0.41222465727504637,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 6.833333333333332, 3.0370370370370368]",0.37933145459968487,0.37933145459968487,0.04436216566010884,1
7377,价格:白酒:五粮液(52度):500ml:一号店:月,进口数量:原油:当月值.1,84.55063491978741,9,0.8955063491978743,9,0.8955063491978741,"[20.5, 11.714285714285714, 7.454545454545454]","[13.666666666666664, 8.200000000000001, 2.102564102564102]",0.8028764500800021,0.8028764500800021,0.011719521430622016,1
7378,价格:白酒:五粮液(52度):500ml:一号店:月,进口数量:煤油:当月值,13.59436882532517,12,0.3583650644963729,-12,0.1859436882532517,"[20.5, 11.714285714285714, 7.454545454545454]","[3.5652173913043477, 5.857142857142857, 7.454545454545454]",-0.14126183682229032,0.1412618368222904,0.08643837054573425,1
7379,价格:白酒:五粮液(52度):500ml:一号店:月,进口数量:成品油(海关口径):当月值,21.140039353410273,-9,0.26140039353410266,-9,0.2614003935341027,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 27.33333333333333, 3.9047619047619047]",-0.07195130118063414,0.07195130118063417,0.05267848801952211,1
7380,价格:白酒:五粮液(52度):500ml:一号店:月,进口数量:汽油:当月值.1,27.750749588120676,-5,0.3275074958812067,-5,0.32750749588120676,"[20.5, 11.714285714285714, 7.454545454545454]","[41.0, 10.25, 5.466666666666667]",0.20990934404137276,0.20990934404137276,inf,1
7381,价格:白酒:五粮液(52度):500ml:一号店:月,进口数量:柴油:当月值,26.186521872283514,6,0.3118652187228351,6,0.3118652187228351,"[20.5, 11.714285714285714, 7.454545454545454]","[27.33333333333333, 2.8275862068965516, 4.823529411764706]",0.23326363465267588,0.23326363465267588,inf,1
7382,价格:白酒:五粮液(52度):500ml:一号店:月,进口数量:燃料油:当月值.1,29.575890472095274,12,0.39575890472095276,-12,0.16460899614363977,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 3.9047619047619047, 20.5]",-0.16871168779546436,0.16871168779546436,0.09371555352048912,0
7383,价格:白酒:五粮液(52度):500ml:一号店:月,进口数量:液化天然气(LNG):当月值.1,83.59835978379762,8,0.8859835978379762,8,0.8859835978379762,"[20.5, 11.714285714285714, 7.454545454545454]","[11.714285714285714, 5.857142857142857, 8.200000000000001]",0.8374444855785864,0.8374444855785862,0.05106774055502017,1
7384,价格:白酒:五粮液(52度):500ml:一号店:月,进口数量:多晶硅(28046190):当月值,64.05111108695594,9,0.6405111108695596,9,0.6405111108695595,"[20.5, 11.714285714285714, 7.454545454545454]","[20.5, 4.1000000000000005, 3.5652173913043477]",0.47943436774898235,0.47943436774898235,0.035098864320098226,1
7385,价格:白酒:五粮液(52度):500ml:一号店:月,进口数量:焦炭及半焦炭:当月值,51.441301721676176,1,0.5644130172167617,1,0.5644130172167617,"[20.5, 11.714285714285714, 7.454545454545454]","[3.5652173913043477, 2.342857142857143, 3.0370370370370368]",0.5125428074351439,0.5125428074351439,inf,1
7386,价格:白酒:五粮液(52度):500ml:一号店:月,进口数量:石脑油:当月值,50.78680632563431,12,0.5578680632563432,12,0.5578680632563431,"[20.5, 11.714285714285714, 7.454545454545454]","[13.666666666666664, 4.555555555555555, 5.466666666666667]",0.30040427680493315,0.3004042768049331,0.09637459049363213,1
7387,价格:白酒:五粮液(52度):500ml:一号店:月,进口数量:煤焦油(煤膏):当月值,56.244130171040055,-12,0.6124413017104006,-12,0.6124413017104006,"[20.5, 11.714285714285714, 7.454545454545454]","[41.0, 20.5, 10.25]",0.5074927597465517,0.5074927597465517,inf,1
7388,价格:白酒:五粮液(52度):500ml:一号店:月,进口数量:其他烟煤:当月值,33.89587484820121,10,0.4389587484820121,-12,0.17573471769081322,"[20.5, 11.714285714285714, 7.454545454545454]","[3.9047619047619047, 5.466666666666667, 13.666666666666664]",-0.06798136376021226,0.06798136376021234,0.0781590265829218,0
7389,价格:白酒:五粮液(52度):500ml:一号店:月,进口金额:煤:当月值,49.71405616508789,-12,0.5471405616508787,-12,0.5471405616508789,"[20.5, 11.714285714285714, 7.454545454545454]","[16.400000000000002, 9.11111111111111, 6.3076923076923075]",0.340303953552976,0.340303953552976,0.06595550727559474,1
7390,价格:白酒:五粮液(52度):500ml:一号店:月,进口金额:煤及褐煤:当月值,54.184419470716655,-12,0.5918441947071665,-12,0.5918441947071665,"[20.5, 11.714285714285714, 7.454545454545454]","[16.400000000000002, 9.11111111111111, 6.3076923076923075]",0.4322116265357586,0.4322116265357587,0.05531681103962988,1
7391,价格:白酒:五粮液(52度):500ml:一号店:月,进口金额:褐煤:当月值,68.29659270372659,2,0.7329659270372656,2,0.7329659270372658,"[20.5, 11.714285714285714, 7.454545454545454]","[16.400000000000002, 5.125, 4.1000000000000005]",0.7102678265279968,0.710267826527997,0.04137938427290471,1
7392,价格:白酒:五粮液(52度):500ml:一号店:月,进口金额:动力煤:当月值,27.113656960359947,-12,0.3211365696035996,-12,0.3211365696035995,"[20.5, 11.714285714285714, 7.454545454545454]","[16.400000000000002, 5.125, 3.9047619047619047]",0.05352069277502135,0.05352069277502135,0.09965183021772375,1
