,日期,前收盘价,开盘价,收盘价,最高价,最低价,HO,OL,HCY,CYL,涨跌幅,AR,BR,MA5,MA10,MA20,MA60,MA120,MA250,5日涨跌幅,10日涨跌幅,20日涨跌幅,60日涨跌幅,120日涨跌幅,250日涨跌幅
2051,2009-07-02,2440.897,2448.043,2481.071,2491.281,2447.94,43.23799999999983,0.10300000000006548,50.384000000000015,-7.04300000000012,0.016458703501212923,233.64710807011747,270.55963863546907,2407.6672000000044,2367.1818000000007,2286.2957000000024,2071.5513499999997,1859.9192500000006,1803.3722799999998,0.0621373221634447,0.0865059040118552,0.14123913588452708,0.31084461731670743,0.7914982446563468,0.09970896886507608
2052,2009-07-03,2481.071,2459.887,2508.282,2509.223,2454.919,49.335999999999785,4.968000000000302,28.152000000000044,26.152000000000044,0.010967441076857654,264.0315218446937,276.2842392083742,2440.444000000004,2387.0876000000003,2303.6890000000026,2081.7873166666664,1868.847558333334,1804.0677959999998,0.06990451280030108,0.08620125202232432,0.1610180631878304,0.3242438193064445,0.7456386558423258,0.07448542518151346
2053,2009-07-06,2508.282,2511.17,2549.49,2556.872,2511.17,45.70199999999977,0.0,48.58999999999969,-2.88799999999992,0.016428774754991604,267.59067350227355,273.31231310993525,2472.128000000004,2409.9616,2321.8398000000025,2094.0065999999997,1877.7409416666671,1804.9581559999997,0.06625485661231156,0.09856296455887104,0.1660280433245489,0.40364679824679706,0.7199740400624979,0.09565946108556433
2054,2009-07-07,2549.49,2546.053,2516.989,2562.2,2507.719,16.146999999999935,38.33399999999983,12.710000000000036,41.77099999999973,-0.012748039804039157,230.12543060445827,207.90357828640924,2499.3458000000037,2428.51,2337.8320000000026,2105.1703333333335,1886.4787166666672,1806.2008439999997,0.05715863749002481,0.07955548025845971,0.14557254983171353,0.36262272184672195,0.7140377375964961,0.1408102280859913
2055,2009-07-08,2516.989,2487.674,2502.154,2519.539,2432.418,31.865000000000236,55.25599999999986,2.550000000000182,84.57099999999991,-0.0058939470931339555,217.41240397226895,171.290046201766,2511.5972000000042,2445.1174,2352.3301500000025,2115.2869166666665,1895.4126083333338,1807.5070159999998,0.025096101965793816,0.0710908872983802,0.13107502923572167,0.32028711047463565,0.7496515946232643,0.15009254871390154
2056,2009-07-09,2502.154,2495.701,2531.981,2532.563,2480.177,36.86200000000008,15.523999999999887,30.409000000000106,21.97699999999986,0.011920529271979285,201.34626336771495,155.1002487086281,2521.779200000004,2464.7232000000004,2369.0929000000024,2125.1606333333334,1904.4529250000005,1809.310724,0.020519364419639974,0.08393170494061675,0.15261575635741553,0.305442270867899,0.7496411895714523,0.21668202747261733
2057,2009-07-10,2531.981,2533.425,2519.075,2543.677,2504.655,10.251999999999953,28.769999999999982,11.695999999999913,27.326000000000022,-0.00509719464719538,184.70725137377443,148.40262318753383,2523.9378000000042,2482.1909000000005,2387.2199500000024,2134.6615166666666,1913.4307916666671,1811.1353159999999,0.0043029452031309035,0.07450825329146316,0.1681128143585957,0.29248156254778035,0.7472572900215086,0.22111688877017932
2058,2009-07-13,2519.075,2500.645,2467.485,2507.211,2466.402,6.5659999999998035,34.24299999999994,-11.864000000000033,52.672999999999774,-0.020479739586951484,180.1050041155383,133.31024627173173,2507.5368000000044,2489.8324000000002,2399.7252000000026,2143.3970999999997,1922.2091666666672,1812.6493799999998,-0.032165256580727775,0.03195849556892938,0.11279302600366203,0.26970694934005723,0.7449401731160898,0.1811975189674906
2059,2009-07-14,2467.485,2478.115,2548.769,2549.003,2478.115,70.88800000000037,0.0,81.51800000000003,-10.629999999999654,0.032942044227219025,190.9105221038086,145.16671150635548,2513.892800000004,2506.6193000000003,2416.7825500000026,2153.4896833333332,1931.1430000000005,1814.5355199999997,0.012626197412860973,0.07050653114368499,0.15453143699419547,0.3116254823194975,0.7259791875041053,0.22700138742192744
2060,2009-07-15,2548.769,2559.073,2576.776,2581.56,2558.306,22.48700000000008,0.7669999999998254,32.79100000000017,-9.537000000000262,0.010988441871350396,211.75724624652725,164.4193995042973,2528.817200000004,2520.2072,2433.8175500000025,2164.4308,1940.3727666666673,1816.0814079999998,0.029823104413237544,0.055667650048322415,0.15236512533563262,0.34185487856381447,0.7538585519778056,0.17644673981328607
2061,2009-07-16,2576.776,2598.646,2598.074,2630.962,2575.389,32.3159999999998,23.257000000000062,54.18600000000015,1.3869999999997162,0.00826536726514071,204.85560299830018,169.324430877253,2542.035800000004,2531.9075000000003,2449.5446500000025,2175.119083333333,1949.506683333334,1817.7008759999999,0.026103276446387103,0.04715826350797703,0.13774363573621917,0.32773126421661747,0.7297384028271565,0.18460045039068373
2062,2009-07-17,2598.074,2598.961,2604.354,2617.712,2579.582,18.751000000000204,19.378999999999905,19.63799999999992,18.49200000000019,0.002417175184386444,203.81068693910075,171.73134395525943,2559.0916000000043,2541.5147,2464.301150000002,2186.3487833333334,1958.4631666666673,1818.959592,0.03385329932614156,0.03830191342121814,0.1278048383353021,0.34900640846339837,0.7026640062344074,0.137433915293655
2063,2009-07-20,2604.354,2615.297,2652.026,2658.63,2597.245,43.333000000000084,18.052000000000135,54.276000000000295,7.108999999999924,0.018304731230854188,227.4430168056562,200.48232061989162,2595.999800000004,2551.7682999999997,2480.864950000002,2199.3033666666665,1967.7352750000007,1820.530656,0.07478910712729747,0.040218239726376614,0.1427452332220187,0.41460172577584964,0.7227962293739072,0.1738471889025608
2064,2009-07-21,2652.026,2664.962,2622.712,2685.427,2618.357,20.465000000000146,46.60500000000002,33.401000000000295,33.66899999999987,-0.011053436127700045,202.3703826441965,182.2128334113748,2610.788400000004,2562.3405999999995,2495.425300000002,2211.7414999999996,1976.7848833333342,1822.039648,0.029011259945487478,0.04200375925361621,0.12490086875215778,0.39771821294121157,0.706651465844677,0.16800447479897263
2065,2009-07-22,2622.712,2622.284,2677.151,2678.188,2621.738,55.903999999999996,0.5460000000002765,55.47600000000011,0.9740000000001601,0.020756758652875185,210.2090518298164,204.91411600536176,2630.863400000004,2579.8403,2512.4788500000022,2225.3482166666663,1986.1979000000008,1823.711604,0.03895371580610818,0.0699385409531148,0.146001421184206,0.438749900577617,0.7298850017672651,0.18501948952753278
2066,2009-07-23,2677.151,2681.396,2717.23,2720.632,2662.143,39.235999999999876,19.253000000000156,43.48100000000022,15.00799999999981,0.014970765563840027,215.59178651448687,216.26405734244307,2654.6946000000034,2598.3651999999997,2531.544200000002,2240.1775333333335,1996.0225416666678,1825.9488840000001,0.04586320482018591,0.07316366118071183,0.16323611694392337,0.48687995596099753,0.7664159742776477,0.25919523983854753
2067,2009-07-24,2717.23,2733.286,2743.025,2752.569,2684.921,19.2829999999999,48.36500000000024,35.33899999999994,32.3090000000002,0.00949312351181164,187.22873249869718,196.19440552297542,2682.428800000004,2620.7601999999997,2551.475550000002,2255.4590166666667,2006.0337666666676,1828.5658760000001,0.053245833707706414,0.08890168018022493,0.17003384237659303,0.5020923961851691,0.7792463795941824,0.31322060708251764
2068,2009-07-27,2743.025,2753.683,2805.039,2805.762,2752.17,52.07900000000018,1.51299999999992,62.73700000000008,-9.144999999999982,0.022607887277731775,194.01195521469592,208.2268381531621,2713.031400000004,2654.5155999999997,2572.174000000002,2270.5251999999996,2016.239983333334,1831.4927240000002,0.05769664399971952,0.13680083161599765,0.17313127595595268,0.4755069255807789,0.7750119756273048,0.35291683366878446
2069,2009-07-28,2805.039,2803.643,2799.312,2807.707,2767.018,4.063999999999851,36.625,2.6679999999996653,38.021000000000186,-0.0020416828429125067,185.02631850118084,181.52502414656226,2748.351400000004,2679.5699,2593.0946000000017,2285.5853999999995,2025.9697333333343,1834.055172,0.06733488084090045,0.09829961051786174,0.1757369062119365,0.47666402911853134,0.7155359119272531,0.29675823412238844
2070,2009-07-29,2799.312,2788.67,2671.593,2829.802,2583.073,41.13200000000006,205.5970000000002,30.490000000000236,216.23900000000003,-0.04562513931994716,122.72666794790288,129.64875670880352,2747.239800000004,2689.0516000000002,2604.629400000002,2297.479616666666,2034.654125000001,1835.82776,-0.0020760876020814445,0.036796756877586656,0.09451279591068351,0.36449176174959375,0.6395512394858194,0.19885920502448795
2071,2009-07-30,2671.593,2702.463,2754.189,2771.355,2662.87,68.89199999999983,39.5930000000003,99.76200000000017,8.722999999999956,0.03091638584170564,127.48492182730551,148.1478857607061,2754.631600000004,2704.6631,2618.285300000002,2310.699766666666,2043.5306833333343,1837.973208,0.013601719398063317,0.06008874266090958,0.11008068692915285,0.4044962212771164,0.6306605912840837,0.24184122566818766
2072,2009-07-31,2754.189,2782.867,2816.886,2818.546,2746.323,35.67899999999963,36.544000000000324,64.35699999999997,7.8659999999999854,0.022764232955690522,125.42943348242652,155.85326408603407,2769.403800000004,2725.9163,2633.7155000000016,2324.6445333333327,2052.700525000001,1840.3881640000002,0.026926841716717886,0.08160641756074649,0.12303401292199201,0.4225260074739925,0.6410590123535904,0.27279661043753545
2073,2009-08-03,2816.886,2832.816,2837.737,2840.159,2794.448,7.343000000000302,38.36799999999994,23.27300000000014,22.438000000000102,0.007402145489735945,120.38472098106125,152.86352251565043,2775.9434000000037,2744.4874000000004,2648.1278500000017,2338.7540333333327,2061.985433333334,1842.5408280000001,0.011656878923965053,0.07002608571710844,0.11306065134595555,0.42516273120235537,0.6464508096090158,0.2340288688629315
2074,2009-08-04,2837.737,2849.411,2810.259,2849.411,2763.015,0.0,86.39600000000019,11.673999999999978,74.72200000000021,-0.009683067881202545,103.28916204102939,132.55749326448932,2778.132800000004,2763.2421000000004,2662.791350000002,2351.8757999999993,2070.996408333334,1844.7191320000002,0.003910603748349617,0.0715088046266612,0.11651620249432959,0.3891865011198976,0.6254212113535329,0.24035842613463587
2075,2009-08-05,2810.259,2805.423,2761.957,2805.807,2734.384,0.38400000000001455,71.03899999999976,-4.4520000000002256,75.875,-0.017187739635386,97.18996730064457,119.80745119111606,2796.205600000004,2771.7227000000003,2675.781500000002,2364.5621666666657,2079.8515000000007,1846.6540440000003,0.03382401436146898,0.031677705142519,0.1038317385740446,0.38044357811348095,0.6253058529575495,0.21232632891601333
2076,2009-08-06,2761.957,2737.523,2698.255,2755.597,2654.861,18.07400000000007,82.66200000000026,-6.359999999999673,107.096,-0.023064081012122872,83.03341497164709,99.05468174209159,2785.018800000004,2769.8252,2684.0952000000016,2375.6001499999993,2087.7072166666676,1848.5159160000003,-0.02030870067377355,-0.006983214523614056,0.06566952911573987,0.3252882155781798,0.5369689257443029,0.20846950470421066
2077,2009-08-07,2698.255,2694.952,2634.488,2718.884,2621.11,23.93199999999979,73.8420000000001,20.628999999999905,77.14499999999998,-0.023632681121688037,75.18025388640433,87.26044803579131,2748.539200000004,2758.9715000000006,2689.8658500000015,2385.27825,2094.5191083333343,1850.1769000000002,-0.06475164419149382,-0.03956835974881756,0.045815626767762074,0.2827370895539101,0.44986216753317576,0.1871116354142539
2078,2009-08-10,2634.488,2658.581,2611.993,2673.02,2572.504,14.43899999999985,86.07700000000023,38.53200000000015,61.983999999999924,-0.00853866102255918,66.51638747992729,85.16160474288459,2703.3904000000034,2739.6669,2697.0912500000018,2395.1187999999993,2101.586175000001,1851.968552,-0.07955071241626699,-0.0688211465152535,0.05856489502469109,0.2920680068857713,0.48076782439361776,0.20697617463310047
2079,2009-08-11,2611.993,2622.943,2614.85,2627.73,2582.152,4.786999999999807,40.79100000000017,15.73700000000008,29.840999999999894,0.0010938007873682043,60.58577755931237,79.25389919681236,2664.3086000000035,2721.2207000000003,2700.3953000000015,2404.994616666666,2109.411108333334,1853.6052120000002,-0.06953416037454208,-0.06589547717439137,0.025926633602339155,0.29300732185762657,0.5603052287246295,0.18550472982316157
2080,2009-08-12,2614.85,2608.048,2493.481,2610.672,2489.932,2.624000000000251,118.11599999999999,-4.177999999999884,124.91800000000012,-0.046415281947339126,55.54498932511932,71.80282453280739,2610.6134000000034,2703.4095,2696.2305500000016,2412.734966666666,2116.225375000001,1854.955572,-0.09720498907115482,-0.06666883765603504,-0.03232527778898886,0.22888480380077492,0.48796224300604685,0.1565895492861189
2081,2009-08-13,2493.481,2493.233,2528.644,2535.366,2449.383,42.13299999999981,43.850000000000364,41.88499999999976,44.09800000000041,0.014101972302977162,56.910659382418,78.19150029236553,2576.6912000000034,2680.8550000000005,2692.7590500000015,2420.7115999999996,2123.1702833333343,1856.588112,-0.0628595147604657,-0.08189162036447029,-0.026723642205726317,0.2334572004725748,0.4916009685858467,0.1924702984047697
2082,2009-08-14,2528.644,2520.863,2463.523,2532.413,2445.308,11.550000000000182,75.55499999999984,3.769000000000233,83.33599999999979,-0.025753328661527575,52.248815453772224,71.5994794763314,2542.498200000003,2645.5187000000005,2685.7175000000016,2428.1134833333326,2129.2544416666674,1857.8421919999998,-0.06489496251263993,-0.12544455118169495,-0.054075214045402276,0.21992215548105642,0.4211889301175016,0.14582305233992687
2083,2009-08-17,2463.523,2418.317,2331.718,2453.709,2327.281,35.391999999999825,91.03600000000006,-9.814000000000306,136.2420000000002,-0.05350264641328706,51.69628517470288,63.58134283432454,2486.443200000003,2594.9168000000004,2669.702100000002,2434.1009833333324,2135.014025000001,1858.5938519999997,-0.10730312064389147,-0.17831779336844822,-0.12077860473464441,0.182132232309979,0.4212870176670518,0.08765497576036596
2084,2009-08-18,2331.718,2313.159,2342.809,2354.876,2278.346,41.7170000000001,34.8130000000001,23.158000000000357,53.371999999999844,0.004756578625717323,54.300144698989406,66.36637047824024,2432.0350000000026,2548.171800000001,2655.706950000002,2440.3534499999996,2140.6852416666675,1859.7374239999997,-0.10403694284566978,-0.16633698175150402,-0.1067227358550995,0.1906568255405785,0.4094093413617461,0.13899109151759226
2085,2009-08-19,2342.809,2348.973,2230.719,2355.442,2206.597,6.469000000000051,142.37599999999975,12.63299999999981,136.212,-0.04784427582444839,44.73041160229753,54.385714717868375,2379.482600000003,2495.048000000001,2633.385350000002,2444.682433333333,2145.8944750000005,1860.7582359999997,-0.10537958781318169,-0.1923411552026334,-0.16675637646139485,0.1317816517671413,0.3893271782517682,0.12918295776900823
2086,2009-08-20,2230.719,2240.096,2333.486,2334.365,2240.096,94.26899999999978,0.0,103.64599999999973,-9.376999999999953,0.046069002864098874,49.60290491471023,59.48223835731278,2340.451000000003,2458.571100000001,2614.1981500000015,2451.1489333333325,2152.0734416666673,1862.2472559999994,-0.07717891486504225,-0.1351870004873521,-0.14122617518575908,0.19942986261601137,0.46574833072656574,0.18980681011058875
2087,2009-08-21,2333.486,2326.669,2367.567,2392.035,2309.538,65.36599999999999,17.130999999999858,58.54899999999998,23.947999999999865,0.014605187260605001,52.051048622775184,58.84042051852617,2321.2598000000025,2431.879000000001,2595.4252500000016,2457.4202999999993,2158.5314000000008,1863.9200959999991,-0.03895072219743845,-0.10131797905323536,-0.13687735255785127,0.18896441242715123,0.4865937215090681,0.21453740900204532
2088,2009-08-24,2367.567,2384.338,2368.052,2388.073,2342.869,3.7349999999996726,41.46900000000005,20.505999999999858,24.697999999999865,0.00020485164728190064,50.278970788937805,58.6440192447583,2328.5266000000024,2407.484900000001,2573.575900000002,2462.273216666666,2165.2320833333342,1865.6273559999993,0.015582501829123574,-0.09339266988847206,-0.1557864257858803,0.14019848069962748,0.5141287876365916,0.21986753806979786
2089,2009-08-25,2368.052,2355.197,2259.55,2355.197,2193.995,0.0,161.20200000000023,-12.855000000000018,174.05700000000024,-0.04581909518878802,43.24530732649966,48.22684783960301,2311.8748000000023,2371.954900000001,2546.587800000002,2465.353099999999,2170.1319250000006,1866.8356639999993,-0.035538108313567185,-0.13587777501577514,-0.19281952136810754,0.08906729800164559,0.3517539509287384,0.15431988078507364
