日期,前收盘价,开盘价,收盘价,最高价,最低价,成交量,成交额,vwap,HO,OL,HCY,CYL,涨跌幅,AR,BR,MA5,MA10,MA20,MA60,MA120,MA250,5日涨跌幅,10日涨跌幅,20日涨跌幅,60日涨跌幅,120日涨跌幅,250日涨跌幅
2018-09-11,3230.0681,3229.7052,3224.2116,3245.617,3209.1121,5849130500.0,67722118900.00001,11.578151470547633,15.911800000000312,20.59310000000005,15.54890000000023,20.95600000000013,-0.0018131196676627326,99.95861513771274,77.64307074701276,3258.589100000006,3305.0840099999996,3310.1560550000095,3407.130795000004,3623.832085833331,3841.5484840000045,-0.04152527317709709,-0.051750022535634654,-0.04408713451518187,-0.10960845613201187,-0.2093071196607914,-0.16158780583491905
2018-09-12,3224.2116,3216.9911,3202.0248,3225.6014,3194.9785,5462789900.0,68887020000.0,12.610226873268548,8.610299999999825,22.01260000000002,1.3897999999999229,29.233099999999922,-0.00688131014726201,89.84548181943855,64.9758808156619,3239.3658200000064,3286.62913,3305.6584950000097,3399.907148333338,3616.673540833331,3838.9283976000042,-0.029142597048301022,-0.05449425342475944,-0.027324379035570168,-0.1192203339366893,-0.21152789492727764,-0.16982466168931754
2018-09-13,3202.0248,3239.6852,3236.5662,3249.593,3191.3975,6729032700.0,85887962100.0,12.763790269588078,9.907799999999952,48.28769999999986,47.568199999999706,10.627300000000105,0.010787361796823047,90.61706886277892,74.57817673676446,3234.1029000000067,3275.17633,3303.65042500001,3393.9671683333377,3610.1420174999976,3836.4768628000043,-0.008064836447595591,-0.03417629978888681,-0.012256557426378656,-0.09919350731220589,-0.1949539206670864,-0.15921332032402857
2018-09-14,3236.5662,3242.8307,3242.0902,3254.1043,3227.9439,6013064000.0,76481211900.0,12.719174766807738,11.273599999999988,14.886799999999766,17.53809999999976,8.622299999999996,0.0017067471074745377,76.97224489795882,65.74061754556429,3226.992180000007,3265.9349899999997,3304.2739450000104,3387.8535950000046,3604.618306666664,3834.125738400004,-0.010847304395919966,-0.02771429006704329,0.0038612594584663817,-0.10164147869134577,-0.16974551820382178,-0.15347280729772816
2018-09-17,3242.0902,3224.9267,3204.9224,3230.7878,3200.5096,5225954700.0,60650940900.0,11.605715009355134,5.861100000000079,24.41710000000012,-11.302400000000034,41.58060000000023,-0.011464147419464221,73.73131109786289,59.277944605527665,3221.963040000007,3254.24475,3301.1575750000106,3381.927673333338,3598.993551666664,3831.6414700000046,-0.007784882306351437,-0.03519222326234661,-0.019076410992511228,-0.09986168429028497,-0.17396629236940298,-0.16232849044671982
2018-09-18,3204.9224,3193.6423,3269.4319,3270.107,3193.6423,7042503500.0,83899137500.0,11.913254640200037,76.4647,0.0,65.18460000000005,11.280099999999948,0.020128256459501115,83.93879725820723,73.12801121059807,3231.0071000000066,3244.7980999999995,3298.29672500001,3377.566351666671,3593.628243333331,3829.4166164000044,0.014025227128393158,-0.02808244743658128,-0.017199590855530356,-0.07410678542210725,-0.16452664420786411,-0.14539073970082905
2018-09-19,3269.4319,3261.997,3312.4823,3335.9913,3258.3097,8917066600.0,109395423800.0,12.268095407070303,73.9943000000003,3.68730000000005,66.5594000000001,11.122200000000248,0.013167547548551095,96.77830313511403,83.93666280701939,3253.098600000006,3246.232209999999,3298.52311500001,3375.120021666671,3589.2096333333307,3827.3148092000047,0.03449614131658185,0.004348237122170584,0.0013687612692376838,-0.042430956590424285,-0.1379839855435563,-0.13691006315090193
2018-09-20,3312.4823,3314.8758,3310.1258,3332.3093,3303.073,6456105700.0,76660845100.0,11.87416201999295,17.433500000000095,11.802799999999934,19.82699999999977,9.409300000000258,-0.0007114000277074206,110.38132657893638,96.17849749326737,3267.810520000006,3250.9567099999995,3298.02812000001,3373.2300266666716,3584.3435999999974,3825.184888000005,0.022727667365493476,0.014479535997760085,-0.002981874507778759,-0.03312366155882307,-0.14995288452654099,-0.13857269939794248
2018-09-21,3310.1258,3320.6958,3410.4856,3410.4856,3307.767,10841600500.0,123573117800.0,11.398051219467089,89.78980000000001,12.928800000000138,100.35980000000018,2.358799999999974,0.030319028962585204,115.88923955412496,117.51990018690861,3301.489600000006,3264.2408899999996,3302.2856650000103,3371.555045000005,3580.2768324999975,3823.507008800005,0.05194038093079567,0.04052966341247943,0.025606715618731624,-0.028624136620369556,-0.12517952748824246,-0.1095234163823422
2018-09-25,3410.4856,3375.9717,3379.8043,3394.3771,3367.0253,6905469300.0,82870029900.0,12.000636929918723,18.4054000000001,8.946400000000267,-16.10849999999982,43.46030000000019,-0.008996167583877224,133.3959705324046,110.97499793131693,3336.465980000006,3279.2145099999993,3300.9472050000104,3371.0857200000046,3576.0508774999976,3821.7010400000045,0.05456665659049964,0.04635697928474003,-0.007858101403066753,-0.008262851853062636,-0.1304669876183937,-0.11784318963567564
2018-09-26,3379.8043,3388.5576,3417.2413,3448.2595,3383.2352,9317334300.0,119113319000.0,12.784055521116162,59.70190000000002,5.322400000000016,68.45520000000033,-3.4309000000002925,0.011076676835993338,145.16929985592898,120.7232342959051,3366.0278600000065,3298.5174799999995,3301.8007450000105,3371.2184066666714,3572.3405583333306,3819.9974340000044,0.04520950566365989,0.05986880637734826,0.005020571762504256,0.002335155741530315,-0.1152726605986476,-0.11082114877438332
2018-09-27,3417.2413,3415.9532,3403.5902,3423.71,3394.732,6976524100.0,87573300800.0,12.552569093827112,7.756800000000112,21.221199999999953,6.468699999999899,22.509300000000167,-0.003994772040241901,130.583668303504,106.33370380141854,3384.249440000006,3318.6740199999995,3302.651575000011,3371.882455000005,3568.5799558333306,3818.2833304000046,0.0275044186651201,0.06294935629480447,0.005024724695190441,0.01184479583231468,-0.11706573191650804,-0.11182487399063934
2018-09-28,3403.5902,3409.9598,3438.8649,3444.9884,3404.6973,8437775600.0,94880274500.0,11.244702276746967,35.0286000000001,5.262500000000273,41.39820000000009,-1.1070999999997184,0.010363968024117653,143.2751588921134,118.13256692379312,3409.997260000006,3338.903889999999,3307.0401100000104,3373.4895716666715,3565.129419999997,3816.6690488000045,0.038892509765036776,0.06250411315547932,0.026191654057352354,0.028849301882317713,-0.10746740428035895,-0.10502984916883318
2018-10-08,3438.8649,3361.5594,3290.8988,3364.4641,3285.253,9788898900.0,114164218300.0,11.66262104310833,2.904700000000048,76.30639999999994,-74.40079999999989,153.61189999999988,-0.04302759901966491,125.74689925588989,82.23147894196799,3386.0799000000056,3343.78475,3304.8598700000102,3372.2525066666713,3559.8271358333304,3814.4813736000046,-0.03506444947311904,0.015054670594914388,-0.013076848979860167,-0.02205681831452977,-0.1620183567675363,-0.1425077627451602
2018-10-09,3290.8988,3290.1705,3288.6906,3309.7978,3276.1322,6672327400.0,78372941300.0,11.745967576471143,19.62729999999965,14.038300000000163,18.898999999999887,14.766599999999926,-0.0006710020982717557,121.98723110269665,81.79084395956033,3367.8571600000055,3352.1615699999993,3303.2031600000105,3369.410955000005,3554.4133624999968,3812.2852144000044,-0.02695827684460894,0.026137356711039228,-0.009974698244169855,-0.04928709047744417,-0.1649558542812697,-0.14306367117398344
2018-10-10,3288.6906,3295.4288,3281.5978,3315.731,3256.5815,6449282800.0,79166808500.0,12.27528873443106,20.302200000000084,38.84730000000036,27.040400000000318,32.109100000000126,-0.0021567246246879668,106.70749773243374,69.55867471241696,3340.7284600000057,3353.3781599999993,3299.08813000001,3366.312326666671,3549.2713824999964,3810.1404396000044,-0.0396938606588888,0.003721105186500484,-0.024465839990886806,-0.05361697734299964,-0.1582701475495759,-0.14044604059703103
2018-10-11,3281.5978,3179.5408,3124.1139,3209.5202,3099.0402,12094134200.0,125723084400.0,10.395376991930517,29.979399999999714,80.5006000000003,-72.07760000000007,182.5576000000001,-0.04799000657545549,100.24930087651782,48.075204590220565,3284.8332000000055,3334.5413199999994,3290.38676500001,3361.588730000004,3543.0461291666634,3807.353768800004,-0.08211220610518866,-0.05686623593430229,-0.052765266690219415,-0.08317339097587328,-0.192974051626027,-0.18233643608417716
2018-10-12,3124.1139,3123.3715,3170.7262,3184.122,3094.9657,9861115100.0,104423076600.0,10.58937813229662,60.75049999999965,28.4058,60.00810000000001,29.148199999999633,0.014920166643092037,106.4240966413175,54.424777465051555,3231.2054600000056,3320.601359999999,3285.7790350000105,3356.416568333337,3537.7283224999965,3804.7518736000047,-0.0779730253433335,-0.0421130822278718,-0.028243324120206803,-0.08914815185817604,-0.16753997190237602,-0.17022762482989628
2018-10-15,3170.7262,3173.8467,3126.4516,3183.1297,3120.2306,6960502300.0,77137696800.0,11.08220261632555,9.282999999999902,53.61610000000019,12.403499999999894,50.495600000000195,-0.013963551945923358,102.7652270970209,53.26210957661699,3198.3160200000057,3292.197959999999,3278.2194250000102,3350.3126000000043,3532.5434091666625,3801.967525600005,-0.04997029990712565,-0.08328256832399472,-0.046128319373813564,-0.1048584705363319,-0.16597736801270824,-0.18210071181491794
2018-10-16,3126.4516,3128.5764,3100.9738,3166.0918,3089.3668,6888772100.0,75206470900.0,10.917253439114353,37.51540000000023,39.20960000000014,39.64020000000028,37.08480000000009,-0.008149110640318091,102.37216684107379,57.10615717288998,3160.7726600000055,3264.314909999999,3271.7647100000104,3344.1273983333376,3526.999174166662,3799.025415600005,-0.057079495407685865,-0.08249900741294391,-0.03996643290585722,-0.1068844811702383,-0.17664853561151284,-0.19171829812751517
2018-10-17,3100.9738,3140.6838,3118.2463,3149.1344,3062.554,7683713800.0,86132695900.0,11.209774093876323,8.450600000000122,78.1297999999997,48.160599999999704,38.41980000000012,0.0055700244871463855,96.30882287862079,63.52069502990968,3128.102360000006,3234.4154099999987,3266.46644500001,3338.6085483333377,3521.2192016666622,3795.969570400005,-0.049778038003316594,-0.08749601615782898,-0.03286549183062315,-0.09599732682185858,-0.18195835977504848,-0.19678527753126862
2018-10-18,3118.2463,3097.7903,3044.3918,3097.7903,3043.3817,7377196800.0,79703731900.0,10.80406746096295,0.0,54.408600000000206,-20.455999999999676,74.86459999999988,-0.023684626836565137,86.00683923699293,52.56361867047096,3112.1579400000055,3198.495569999999,3258.58479500001,3332.1597000000047,3515.2486808333288,3792.587682800005,-0.025518307767203985,-0.1055351493255563,-0.04922916274727174,-0.11276435760472203,-0.1905052530218999,-0.2173525771609941
2018-10-19,3044.3918,3017.7488,3134.9455,3137.7475,3009.4983,9883968800.0,110951369100.0,11.225386415626888,119.9987000000001,8.250499999999647,93.35570000000007,34.893499999999676,0.02974443039821617,105.90347435678113,65.01552076107319,3105.001800000006,3168.103629999999,3253.50376000001,3327.2697416666715,3509.987179166662,3789.516717600005,-0.011284701908351513,-0.0883778249037932,-0.03139768931653564,-0.08557997259900774,-0.1676382369161541,-0.19672121780307872
2018-10-22,3134.9455,3159.5614,3270.2732,3297.3803,3159.5614,14586204500.0,170651306100.0,11.699500449208703,137.81889999999976,0.0,162.4348,-24.615900000000238,0.04316748090198064,126.02350904555163,86.83335947025374,3133.7661200000057,3166.0410699999993,3254.9129100000105,3323.5593983333383,3505.210384166662,3786.9459960000054,0.04600154373091847,-0.00626746711263193,0.008692848829437327,-0.06373529020550228,-0.14913935220205932,-0.16424431917618443
2018-10-23,3270.2732,3273.1271,3183.4257,3276.0205,3163.5704,12101324100.0,142589176800.0,11.78294008339137,2.8933999999999287,109.55670000000009,5.747299999999996,106.70280000000002,-0.026556649762472517,107.52194838917694,73.38215729121514,3150.256500000006,3155.514579999999,3253.83807500001,3317.853988333338,3499.833085833329,3783.9956920000054,0.02658903470903229,-0.032008149383222606,-0.006707401090272902,-0.09709269541861776,-0.16853646072957118,-0.1881090742704855
